cod_venda,data_venda,cod_vendedor,cod_produto,quantidade,valor_unitario
361,2015-08-21 00:00:00.000,10,104,1,2150
362,2015-10-30 00:00:00.000,18,1,1,869
362,2015-10-30 00:00:00.000,18,88,1,7999
363,2015-12-02 00:00:00.000,19,50,1,349
364,2015-08-16 00:00:00.000,26,74,1,3599
365,2015-05-30 00:00:00.000,19,5,1,1899
365,2015-05-30 00:00:00.000,19,34,1,2799
366,2015-05-17 00:00:00.000,11,4,1,1599
366,2015-05-17 00:00:00.000,11,78,1,549
367,2015-10-04 00:00:00.000,26,26,1,1099
368,2015-03-31 00:00:00.000,23,21,1,1399
368,2015-03-31 00:00:00.000,23,59,1,329
369,2015-11-02 00:00:00.000,2,46,1,119
370,2015-05-29 00:00:00.000,7,88,1,7999
370,2015-05-29 00:00:00.000,7,99,1,1199
371,2015-06-17 00:00:00.000,23,53,1,999
371,2015-06-17 00:00:00.000,23,85,1,539
372,2015-01-19 00:00:00.000,1,96,1,1999
373,2015-06-13 00:00:00.000,34,27,1,429
374,2015-11-13 00:00:00.000,26,40,1,29.9
375,2015-05-29 00:00:00.000,34,44,1,399
375,2015-05-29 00:00:00.000,34,93,1,899
376,2015-08-31 00:00:00.000,23,39,1,32.9
376,2015-08-31 00:00:00.000,23,81,1,799
377,2015-11-05 00:00:00.000,30,44,1,399
377,2015-11-05 00:00:00.000,30,48,1,449
378,2015-07-01 00:00:00.000,18,62,1,499
379,2015-11-20 00:00:00.000,16,44,1,399
380,2015-08-02 00:00:00.000,6,11,1,1149
381,2015-08-29 00:00:00.000,31,86,1,499
381,2015-08-29 00:00:00.000,31,109,1,79.9
382,2015-11-02 00:00:00.000,13,46,1,119
382,2015-11-02 00:00:00.000,13,79,1,979
383,2015-09-18 00:00:00.000,4,88,1,7999
384,2015-11-01 00:00:00.000,32,24,1,1099
385,2015-10-03 00:00:00.000,31,21,1,1399
385,2015-10-03 00:00:00.000,31,78,1,549
386,2015-08-04 00:00:00.000,13,3,1,1299
386,2015-08-04 00:00:00.000,13,99,1,1199
387,2015-11-07 00:00:00.000,14,85,1,539
388,2015-06-23 00:00:00.000,24,16,1,999
388,2015-06-23 00:00:00.000,24,95,1,1199
389,2015-04-29 00:00:00.000,17,5,1,1899
389,2015-04-29 00:00:00.000,17,14,1,1099
390,2015-06-16 00:00:00.000,16,1,1,869
391,2015-05-22 00:00:00.000,9,111,1,219
392,2015-10-11 00:00:00.000,29,58,1,329
392,2015-10-11 00:00:00.000,29,59,1,329
393,2015-12-28 00:00:00.000,30,22,1,699
393,2015-12-28 00:00:00.000,30,67,1,3190
394,2015-01-15 00:00:00.000,27,56,1,599
395,2015-07-25 00:00:00.000,5,3,1,1299
396,2015-06-26 00:00:00.000,28,22,1,699
397,2015-12-16 00:00:00.000,17,4,1,1599
398,2015-03-29 00:00:00.000,32,13,1,1899
398,2015-03-29 00:00:00.000,32,54,1,399
399,2015-04-30 00:00:00.000,5,45,1,199
399,2015-04-30 00:00:00.000,5,106,1,449.9
400,2015-08-19 00:00:00.000,31,35,1,2499
400,2015-08-19 00:00:00.000,31,84,1,429
401,2015-02-02 00:00:00.000,26,66,1,3199
401,2015-02-02 00:00:00.000,26,95,1,1199
402,2015-09-04 00:00:00.000,4,21,1,1399
403,2015-05-22 00:00:00.000,17,9,1,849
403,2015-05-22 00:00:00.000,17,72,1,2099
404,2015-07-23 00:00:00.000,20,37,1,74.9
404,2015-07-23 00:00:00.000,20,76,1,6499
405,2015-12-26 00:00:00.000,11,22,1,699
405,2015-12-26 00:00:00.000,11,100,1,4499
406,2015-11-21 00:00:00.000,16,32,1,3099
407,2015-04-18 00:00:00.000,13,31,1,1599
408,2015-03-21 00:00:00.000,8,69,1,2200
409,2015-02-10 00:00:00.000,4,11,1,1149
410,2015-04-22 00:00:00.000,32,99,1,1199
411,2015-07-29 00:00:00.000,26,63,1,3699
412,2015-03-27 00:00:00.000,9,59,1,329
412,2015-03-27 00:00:00.000,9,107,1,99.9
413,2015-09-22 00:00:00.000,8,58,1,329
414,2015-07-06 00:00:00.000,33,84,1,429
415,2015-09-21 00:00:00.000,13,50,1,349
415,2015-09-21 00:00:00.000,13,95,1,1199
416,2015-08-02 00:00:00.000,2,77,1,1099
416,2015-08-02 00:00:00.000,2,110,1,49.9
417,2015-09-04 00:00:00.000,19,29,1,299
417,2015-09-04 00:00:00.000,19,40,1,29.9
418,2015-07-11 00:00:00.000,21,43,1,24.9
418,2015-07-11 00:00:00.000,21,49,1,739
419,2015-03-15 00:00:00.000,11,8,1,649
419,2015-03-15 00:00:00.000,11,52,1,1999
420,2015-04-15 00:00:00.000,20,20,1,999
420,2015-04-15 00:00:00.000,20,104,1,2150
421,2015-07-02 00:00:00.000,24,19,1,999
422,2015-12-12 00:00:00.000,32,106,1,449.9
423,2015-12-19 00:00:00.000,12,81,1,799
424,2015-02-01 00:00:00.000,19,104,1,2150
424,2015-02-01 00:00:00.000,19,109,1,79.9
425,2015-12-26 00:00:00.000,23,85,1,539
426,2015-10-13 00:00:00.000,6,34,1,2799
426,2015-10-13 00:00:00.000,6,93,1,899
427,2015-06-23 00:00:00.000,8,20,1,999
427,2015-06-23 00:00:00.000,8,49,1,739
428,2015-05-23 00:00:00.000,34,10,1,749
429,2015-03-10 00:00:00.000,35,70,1,3399
430,2015-11-28 00:00:00.000,17,57,1,699
431,2015-09-22 00:00:00.000,24,100,1,4499
432,2015-11-14 00:00:00.000,8,6,1,1799
433,2015-12-23 00:00:00.000,22,13,1,1899
434,2015-04-10 00:00:00.000,22,60,1,589
435,2015-02-23 00:00:00.000,10,2,1,1399
435,2015-02-23 00:00:00.000,10,66,1,3199
436,2015-12-04 00:00:00.000,3,35,1,2499
437,2015-03-31 00:00:00.000,4,13,1,1899
437,2015-03-31 00:00:00.000,4,112,1,139
438,2015-06-16 00:00:00.000,9,43,1,24.9
439,2015-11-25 00:00:00.000,19,17,1,1099
440,2015-09-12 00:00:00.000,17,80,1,549
440,2015-09-12 00:00:00.000,17,90,1,11499
441,2015-08-14 00:00:00.000,19,48,1,449
441,2015-08-14 00:00:00.000,19,52,1,1999
442,2015-04-15 00:00:00.000,17,36,1,39.9
443,2015-12-08 00:00:00.000,11,95,1,1199
444,2015-03-22 00:00:00.000,6,88,1,7999
445,2015-10-31 00:00:00.000,8,85,1,539
445,2015-10-31 00:00:00.000,8,97,1,399
446,2015-08-31 00:00:00.000,25,18,1,1199
446,2015-08-31 00:00:00.000,25,99,1,1199
447,2015-10-27 00:00:00.000,30,88,1,7999
447,2015-10-27 00:00:00.000,30,99,1,1199
448,2015-06-13 00:00:00.000,11,71,1,3699
449,2015-07-18 00:00:00.000,16,2,1,1399
449,2015-07-18 00:00:00.000,16,19,1,999
450,2015-01-16 00:00:00.000,28,21,1,1399
451,2015-01-09 00:00:00.000,12,71,1,3699
452,2015-02-14 00:00:00.000,26,9,1,849
453,2015-09-22 00:00:00.000,15,75,1,6999
453,2015-09-22 00:00:00.000,15,101,1,2399
454,2015-06-27 00:00:00.000,24,72,1,2099
455,2015-03-17 00:00:00.000,34,101,1,2399
456,2015-10-17 00:00:00.000,8,4,1,1599
457,2015-04-24 00:00:00.000,1,11,1,1149
457,2015-04-24 00:00:00.000,1,111,1,219
458,2015-12-18 00:00:00.000,13,72,1,2099
459,2015-01-26 00:00:00.000,18,12,1,1149
459,2015-01-26 00:00:00.000,18,44,1,399
460,2015-10-02 00:00:00.000,6,7,1,1899
460,2015-10-02 00:00:00.000,6,81,1,799
461,2015-03-31 00:00:00.000,29,6,1,1799
461,2015-03-31 00:00:00.000,29,80,1,549
462,2015-11-07 00:00:00.000,22,81,1,799
463,2015-09-28 00:00:00.000,11,107,1,99.9
464,2015-03-27 00:00:00.000,15,24,1,1099
465,2015-12-13 00:00:00.000,4,64,1,999
466,2015-11-01 00:00:00.000,11,60,1,589
466,2015-11-01 00:00:00.000,11,112,1,139
467,2015-01-20 00:00:00.000,12,82,1,429
468,2015-06-11 00:00:00.000,12,44,1,399
468,2015-06-11 00:00:00.000,12,64,1,999
469,2015-08-29 00:00:00.000,11,18,1,1199
470,2015-02-13 00:00:00.000,2,70,1,3399
470,2015-02-13 00:00:00.000,2,96,1,1999
471,2015-08-18 00:00:00.000,31,111,1,219
472,2015-03-10 00:00:00.000,17,53,1,999
473,2015-04-12 00:00:00.000,14,7,1,1899
473,2015-04-12 00:00:00.000,14,28,1,939
474,2015-01-12 00:00:00.000,28,34,1,2799
475,2015-06-08 00:00:00.000,15,98,1,349.9
476,2015-01-13 00:00:00.000,6,101,1,2399
477,2015-08-20 00:00:00.000,29,20,1,999
478,2015-10-28 00:00:00.000,27,82,1,429
479,2015-06-01 00:00:00.000,1,4,1,1599
479,2015-06-01 00:00:00.000,1,74,1,3599
480,2015-08-15 00:00:00.000,33,30,1,699
481,2015-05-01 00:00:00.000,26,90,1,11499
481,2015-05-01 00:00:00.000,26,94,1,849
482,2015-06-27 00:00:00.000,4,9,1,849
483,2015-12-07 00:00:00.000,14,113,1,49.9
484,2015-09-18 00:00:00.000,12,15,1,1349
484,2015-09-18 00:00:00.000,12,100,1,4499
485,2015-07-11 00:00:00.000,21,107,1,99.9
486,2015-04-12 00:00:00.000,14,107,1,99.9
487,2015-08-14 00:00:00.000,25,16,1,999
487,2015-08-14 00:00:00.000,25,61,1,299
488,2015-03-31 00:00:00.000,2,109,1,79.9
489,2015-12-15 00:00:00.000,6,74,1,3599
490,2015-05-24 00:00:00.000,5,19,1,999
490,2015-05-24 00:00:00.000,5,113,1,49.9
491,2015-09-27 00:00:00.000,31,19,1,999
491,2015-09-27 00:00:00.000,31,100,1,4499
492,2015-06-12 00:00:00.000,27,108,1,69.9
493,2015-09-29 00:00:00.000,12,28,1,939
494,2015-02-15 00:00:00.000,31,37,1,74.9
494,2015-02-15 00:00:00.000,31,98,1,349.9
495,2015-02-17 00:00:00.000,17,96,1,1999
495,2015-02-17 00:00:00.000,17,106,1,449.9
496,2015-06-02 00:00:00.000,3,1,1,869
496,2015-06-02 00:00:00.000,3,3,1,1299
497,2015-10-21 00:00:00.000,25,12,1,1149
497,2015-10-21 00:00:00.000,25,57,1,699
498,2015-06-09 00:00:00.000,32,18,1,1199
499,2015-04-29 00:00:00.000,13,87,1,4599
499,2015-04-29 00:00:00.000,13,108,1,69.9
500,2015-10-22 00:00:00.000,22,48,1,449
500,2015-10-22 00:00:00.000,22,85,1,539
501,2015-06-11 00:00:00.000,19,91,1,1399
501,2015-06-11 00:00:00.000,19,106,1,449.9
502,2015-09-01 00:00:00.000,21,63,1,3699
502,2015-09-01 00:00:00.000,21,106,1,449.9
503,2015-09-26 00:00:00.000,26,35,1,2499
503,2015-09-26 00:00:00.000,26,37,1,74.9
504,2015-11-30 00:00:00.000,6,86,1,499
504,2015-11-30 00:00:00.000,6,91,1,1399
505,2015-11-14 00:00:00.000,29,64,1,999
506,2015-12-07 00:00:00.000,15,6,1,1799
507,2015-11-28 00:00:00.000,29,25,1,599
507,2015-11-28 00:00:00.000,29,83,1,479
508,2015-10-05 00:00:00.000,26,6,1,1799
509,2015-06-10 00:00:00.000,30,17,1,1099
509,2015-06-10 00:00:00.000,30,69,1,2200
510,2015-12-31 00:00:00.000,20,21,1,1399
511,2015-01-13 00:00:00.000,15,61,1,299
512,2015-09-05 00:00:00.000,14,30,1,699
513,2015-07-23 00:00:00.000,30,38,1,54.9
513,2015-07-23 00:00:00.000,30,70,1,3399
514,2015-07-13 00:00:00.000,31,4,1,1599
514,2015-07-13 00:00:00.000,31,54,1,399
515,2015-10-28 00:00:00.000,29,71,1,3699
516,2015-08-08 00:00:00.000,8,77,1,1099
516,2015-08-08 00:00:00.000,8,96,1,1999
517,2015-05-09 00:00:00.000,18,21,1,1399
518,2015-10-03 00:00:00.000,17,2,1,1399
519,2015-10-23 00:00:00.000,9,13,1,1899
519,2015-10-23 00:00:00.000,9,32,1,3099
520,2015-01-08 00:00:00.000,23,47,1,129
520,2015-01-08 00:00:00.000,23,56,1,599
521,2015-09-30 00:00:00.000,24,58,1,329
522,2015-02-20 00:00:00.000,19,86,1,499
522,2015-02-20 00:00:00.000,19,93,1,899
523,2015-07-23 00:00:00.000,21,50,1,349
523,2015-07-23 00:00:00.000,21,113,1,49.9
524,2015-11-01 00:00:00.000,10,50,1,349
525,2015-03-06 00:00:00.000,1,23,1,649
525,2015-03-06 00:00:00.000,1,41,1,44.9
526,2015-04-15 00:00:00.000,33,30,1,699
527,2015-11-10 00:00:00.000,28,10,1,749
528,2015-07-11 00:00:00.000,1,2,1,1399
528,2015-07-11 00:00:00.000,1,71,1,3699
529,2015-07-20 00:00:00.000,5,15,1,1349
529,2015-07-20 00:00:00.000,5,81,1,799
530,2015-03-20 00:00:00.000,9,32,1,3099
531,2015-07-03 00:00:00.000,19,32,1,3099
531,2015-07-03 00:00:00.000,19,113,1,49.9
532,2015-05-09 00:00:00.000,15,5,1,1899
532,2015-05-09 00:00:00.000,15,83,1,479
533,2015-12-06 00:00:00.000,18,80,1,549
534,2015-11-01 00:00:00.000,32,110,1,49.9
535,2015-03-27 00:00:00.000,11,97,1,399
536,2015-11-23 00:00:00.000,14,107,1,99.9
537,2015-12-18 00:00:00.000,13,92,1,899
538,2015-09-11 00:00:00.000,30,65,1,2999
539,2015-12-18 00:00:00.000,3,68,1,2999
539,2015-12-18 00:00:00.000,3,112,1,139
540,2015-09-09 00:00:00.000,33,83,1,479
541,2015-08-14 00:00:00.000,3,39,1,32.9
541,2015-08-14 00:00:00.000,3,56,1,599
542,2015-03-05 00:00:00.000,27,12,1,1149
542,2015-03-05 00:00:00.000,27,18,1,1199
543,2015-08-21 00:00:00.000,4,10,1,749
544,2015-07-09 00:00:00.000,5,86,1,499
545,2015-12-27 00:00:00.000,11,17,1,1099
546,2015-05-20 00:00:00.000,7,38,1,54.9
547,2015-05-18 00:00:00.000,18,41,1,44.9
547,2015-05-18 00:00:00.000,18,58,1,329
548,2015-05-17 00:00:00.000,8,33,1,4599
548,2015-05-17 00:00:00.000,8,113,1,49.9
549,2015-02-17 00:00:00.000,16,84,1,429
550,2015-06-11 00:00:00.000,12,58,1,329
550,2015-06-11 00:00:00.000,12,84,1,429
551,2015-09-29 00:00:00.000,20,10,1,749
551,2015-09-29 00:00:00.000,20,56,1,599
552,2015-11-26 00:00:00.000,11,48,1,449
552,2015-11-26 00:00:00.000,11,90,1,11499
553,2015-03-11 00:00:00.000,24,77,1,1099
554,2015-12-21 00:00:00.000,8,70,1,3399
555,2015-08-25 00:00:00.000,26,89,1,9999
556,2015-12-25 00:00:00.000,29,76,1,6499
557,2015-05-13 00:00:00.000,8,89,1,9999
558,2015-05-26 00:00:00.000,4,40,1,29.9
558,2015-05-26 00:00:00.000,4,61,1,299
559,2015-10-24 00:00:00.000,19,85,1,539
560,2015-07-26 00:00:00.000,12,52,1,1999
560,2015-07-26 00:00:00.000,12,74,1,3599
561,2015-09-16 00:00:00.000,18,22,1,699
561,2015-09-16 00:00:00.000,18,76,1,6499
562,2015-03-30 00:00:00.000,33,66,1,3199
563,2015-01-29 00:00:00.000,20,89,1,9999
564,2015-05-28 00:00:00.000,8,9,1,849
564,2015-05-28 00:00:00.000,8,85,1,539
565,2015-12-12 00:00:00.000,34,38,1,54.9
565,2015-12-12 00:00:00.000,34,57,1,699
566,2015-09-13 00:00:00.000,2,58,1,329
566,2015-09-13 00:00:00.000,2,91,1,1399
567,2015-11-23 00:00:00.000,8,29,1,299
567,2015-11-23 00:00:00.000,8,70,1,3399
568,2015-09-08 00:00:00.000,6,32,1,3099
569,2015-12-22 00:00:00.000,6,50,1,349
569,2015-12-22 00:00:00.000,6,102,1,2299
570,2015-05-08 00:00:00.000,8,34,1,2799
571,2015-09-13 00:00:00.000,3,30,1,699
572,2015-10-05 00:00:00.000,33,63,1,3699
572,2015-10-05 00:00:00.000,33,105,1,119.9
573,2015-04-10 00:00:00.000,14,2,1,1399
573,2015-04-10 00:00:00.000,14,103,1,2599
574,2015-10-16 00:00:00.000,4,46,1,119
575,2015-05-27 00:00:00.000,7,4,1,1599
575,2015-05-27 00:00:00.000,7,52,1,1999
576,2015-01-26 00:00:00.000,17,27,1,429
576,2015-01-26 00:00:00.000,17,99,1,1199
577,2015-02-27 00:00:00.000,15,95,1,1199
578,2015-10-21 00:00:00.000,6,30,1,699
579,2015-04-13 00:00:00.000,4,55,1,349
580,2015-09-22 00:00:00.000,8,72,1,2099
581,2015-05-31 00:00:00.000,8,17,1,1099
581,2015-05-31 00:00:00.000,8,102,1,2299
582,2015-02-19 00:00:00.000,28,29,1,299
582,2015-02-19 00:00:00.000,28,96,1,1999
583,2015-02-21 00:00:00.000,20,6,1,1799
583,2015-02-21 00:00:00.000,20,45,1,199
584,2015-02-23 00:00:00.000,28,103,1,2599
585,2015-01-29 00:00:00.000,16,7,1,1899
585,2015-01-29 00:00:00.000,16,72,1,2099
586,2015-02-04 00:00:00.000,34,69,1,2200
587,2015-12-25 00:00:00.000,21,42,1,32.9
587,2015-12-25 00:00:00.000,21,45,1,199
588,2015-06-04 00:00:00.000,26,58,1,329
589,2015-09-12 00:00:00.000,6,16,1,999
590,2015-11-27 00:00:00.000,1,41,1,44.9
591,2015-04-07 00:00:00.000,4,113,1,49.9
592,2015-04-19 00:00:00.000,22,99,1,1199
593,2015-07-24 00:00:00.000,33,75,1,6999
594,2015-10-03 00:00:00.000,29,3,1,1299
594,2015-10-03 00:00:00.000,29,84,1,429
595,2015-04-05 00:00:00.000,22,51,1,449
596,2015-01-09 00:00:00.000,9,26,1,1099
597,2015-09-10 00:00:00.000,17,3,1,1299
597,2015-09-10 00:00:00.000,17,41,1,44.9
598,2015-12-03 00:00:00.000,25,45,1,199
598,2015-12-03 00:00:00.000,25,62,1,499
599,2015-03-29 00:00:00.000,29,7,1,1899
600,2015-05-20 00:00:00.000,22,10,1,749
600,2015-05-20 00:00:00.000,22,26,1,1099
601,2015-01-13 00:00:00.000,34,92,1,899
601,2015-01-13 00:00:00.000,34,100,1,4499
602,2015-08-12 00:00:00.000,9,8,1,649
603,2015-11-11 00:00:00.000,4,36,1,39.9
603,2015-11-11 00:00:00.000,4,61,1,299
604,2015-11-06 00:00:00.000,24,43,1,24.9
604,2015-11-06 00:00:00.000,24,92,1,899
605,2015-12-19 00:00:00.000,11,55,1,349
606,2015-08-09 00:00:00.000,32,78,1,549
607,2015-06-11 00:00:00.000,22,31,1,1599
608,2015-05-01 00:00:00.000,10,30,1,699
609,2015-01-04 00:00:00.000,25,16,1,999
609,2015-01-04 00:00:00.000,25,68,1,2999
610,2015-09-30 00:00:00.000,35,13,1,1899
610,2015-09-30 00:00:00.000,35,46,1,119
611,2015-04-01 00:00:00.000,24,88,1,7999
612,2015-05-16 00:00:00.000,21,20,1,999
613,2015-11-18 00:00:00.000,16,23,1,649
614,2015-12-24 00:00:00.000,15,55,1,349
614,2015-12-24 00:00:00.000,15,67,1,3190
615,2015-09-03 00:00:00.000,10,76,1,6499
616,2015-10-16 00:00:00.000,17,84,1,429
617,2015-12-10 00:00:00.000,32,55,1,349
618,2015-09-10 00:00:00.000,11,15,1,1349
619,2015-06-30 00:00:00.000,17,57,1,699
619,2015-06-30 00:00:00.000,17,100,1,4499
620,2015-11-19 00:00:00.000,34,23,1,649
621,2015-06-01 00:00:00.000,7,65,1,2999
622,2015-05-10 00:00:00.000,19,44,1,399
623,2015-12-22 00:00:00.000,16,70,1,3399
624,2015-02-01 00:00:00.000,16,1,1,869
625,2015-06-20 00:00:00.000,10,24,1,1099
626,2015-09-23 00:00:00.000,34,43,1,24.9
627,2015-06-14 00:00:00.000,29,39,1,32.9
628,2015-07-21 00:00:00.000,33,64,1,999
628,2015-07-21 00:00:00.000,33,68,1,2999
629,2015-04-23 00:00:00.000,25,12,1,1149
629,2015-04-23 00:00:00.000,25,20,1,999
630,2015-03-03 00:00:00.000,9,81,1,799
631,2015-07-31 00:00:00.000,14,99,1,1199
632,2015-09-01 00:00:00.000,8,113,1,49.9
633,2015-01-17 00:00:00.000,30,57,1,699
633,2015-01-17 00:00:00.000,30,81,1,799
634,2015-11-04 00:00:00.000,30,19,1,999
634,2015-11-04 00:00:00.000,30,30,1,699
635,2015-10-01 00:00:00.000,9,26,1,1099
635,2015-10-01 00:00:00.000,9,88,1,7999
636,2015-10-11 00:00:00.000,32,14,1,1099
637,2015-08-24 00:00:00.000,27,8,1,649
638,2015-02-28 00:00:00.000,14,27,1,429
639,2015-12-13 00:00:00.000,7,9,1,849
639,2015-12-13 00:00:00.000,7,43,1,24.9
640,2015-09-04 00:00:00.000,22,103,1,2599
641,2015-10-29 00:00:00.000,33,44,1,399
642,2015-05-23 00:00:00.000,1,8,1,649
642,2015-05-23 00:00:00.000,1,48,1,449
643,2015-06-09 00:00:00.000,14,31,1,1599
643,2015-06-09 00:00:00.000,14,52,1,1999
644,2015-08-28 00:00:00.000,13,53,1,999
644,2015-08-28 00:00:00.000,13,66,1,3199
645,2015-10-14 00:00:00.000,21,91,1,1399
646,2015-07-01 00:00:00.000,33,23,1,649
647,2015-09-20 00:00:00.000,26,34,1,2799
647,2015-09-20 00:00:00.000,26,89,1,9999
648,2015-03-28 00:00:00.000,33,8,1,649
649,2015-08-19 00:00:00.000,4,26,1,1099
650,2015-03-11 00:00:00.000,14,31,1,1599
651,2015-03-27 00:00:00.000,31,112,1,139
652,2015-04-28 00:00:00.000,9,13,1,1899
652,2015-04-28 00:00:00.000,9,102,1,2299
653,2015-12-09 00:00:00.000,19,81,1,799
653,2015-12-09 00:00:00.000,19,84,1,429
654,2015-05-03 00:00:00.000,30,29,1,299
654,2015-05-03 00:00:00.000,30,97,1,399
655,2015-10-05 00:00:00.000,15,22,1,699
655,2015-10-05 00:00:00.000,15,84,1,429
656,2015-01-20 00:00:00.000,33,11,1,1149
656,2015-01-20 00:00:00.000,33,15,1,1349
657,2015-08-14 00:00:00.000,31,87,1,4599
658,2015-06-20 00:00:00.000,14,99,1,1199
659,2015-06-12 00:00:00.000,5,32,1,3099
659,2015-06-12 00:00:00.000,5,34,1,2799
660,2015-09-02 00:00:00.000,34,76,1,6499
661,2015-02-18 00:00:00.000,15,55,1,349
662,2015-05-27 00:00:00.000,19,18,1,1199
662,2015-05-27 00:00:00.000,19,93,1,899
663,2015-11-02 00:00:00.000,27,3,1,1299
663,2015-11-02 00:00:00.000,27,95,1,1199
664,2015-07-13 00:00:00.000,9,73,1,3999
665,2015-02-04 00:00:00.000,25,34,1,2799
665,2015-02-04 00:00:00.000,25,63,1,3699
666,2015-01-09 00:00:00.000,26,2,1,1399
666,2015-01-09 00:00:00.000,26,58,1,329
667,2015-10-14 00:00:00.000,24,99,1,1199
668,2015-03-31 00:00:00.000,6,83,1,479
669,2015-01-26 00:00:00.000,2,107,1,99.9
669,2015-01-26 00:00:00.000,2,108,1,69.9
670,2015-05-04 00:00:00.000,28,68,1,2999
671,2015-08-12 00:00:00.000,27,35,1,2499
671,2015-08-12 00:00:00.000,27,86,1,499
672,2015-10-11 00:00:00.000,14,46,1,119
673,2015-07-12 00:00:00.000,18,27,1,429
674,2015-08-22 00:00:00.000,10,17,1,1099
674,2015-08-22 00:00:00.000,10,70,1,3399
675,2015-08-07 00:00:00.000,12,72,1,2099
675,2015-08-07 00:00:00.000,12,91,1,1399
676,2015-09-18 00:00:00.000,24,64,1,999
676,2015-09-18 00:00:00.000,24,93,1,899
677,2015-11-15 00:00:00.000,33,103,1,2599
678,2015-06-27 00:00:00.000,13,105,1,119.9
678,2015-06-27 00:00:00.000,13,110,1,49.9
679,2015-09-01 00:00:00.000,8,19,1,999
680,2015-10-27 00:00:00.000,20,6,1,1799
680,2015-10-27 00:00:00.000,20,15,1,1349
681,2015-12-31 00:00:00.000,15,89,1,9999
682,2015-10-24 00:00:00.000,15,30,1,699
682,2015-10-24 00:00:00.000,15,105,1,119.9
683,2015-10-21 00:00:00.000,32,91,1,1399
684,2015-07-13 00:00:00.000,3,89,1,9999
684,2015-07-13 00:00:00.000,3,104,1,2150
685,2015-01-16 00:00:00.000,10,78,1,549
686,2015-06-03 00:00:00.000,21,42,1,32.9
687,2015-04-24 00:00:00.000,8,44,1,399
688,2015-12-16 00:00:00.000,26,44,1,399
688,2015-12-16 00:00:00.000,26,68,1,2999
689,2015-08-01 00:00:00.000,26,77,1,1099
690,2015-12-11 00:00:00.000,16,54,1,399
691,2015-02-28 00:00:00.000,12,32,1,3099
692,2015-01-30 00:00:00.000,4,81,1,799
693,2015-06-02 00:00:00.000,22,25,1,599
693,2015-06-02 00:00:00.000,22,36,1,39.9
694,2015-12-28 00:00:00.000,17,37,1,74.9
695,2015-01-21 00:00:00.000,20,7,1,1899
695,2015-01-21 00:00:00.000,20,24,1,1099
696,2015-12-16 00:00:00.000,10,79,1,979
696,2015-12-16 00:00:00.000,10,86,1,499
697,2015-06-04 00:00:00.000,5,40,1,29.9
698,2015-05-16 00:00:00.000,12,32,1,3099
699,2015-08-04 00:00:00.000,23,18,1,1199
699,2015-08-04 00:00:00.000,23,58,1,329
700,2015-11-12 00:00:00.000,35,22,1,699
701,2015-05-21 00:00:00.000,11,102,1,2299
702,2015-11-11 00:00:00.000,21,53,1,999
702,2015-11-11 00:00:00.000,21,79,1,979
703,2015-08-02 00:00:00.000,15,87,1,4599
704,2015-04-13 00:00:00.000,15,36,1,39.9
705,2015-05-05 00:00:00.000,6,107,1,99.9
706,2015-02-12 00:00:00.000,34,47,1,129
706,2015-02-12 00:00:00.000,34,110,1,49.9
707,2015-08-24 00:00:00.000,1,7,1,1899
708,2015-03-29 00:00:00.000,23,62,1,499
709,2015-09-16 00:00:00.000,22,106,1,449.9
710,2015-07-16 00:00:00.000,6,73,1,3999
711,2015-08-05 00:00:00.000,18,34,1,2799
711,2015-08-05 00:00:00.000,18,111,1,219
712,2015-05-17 00:00:00.000,4,79,1,979
712,2015-05-17 00:00:00.000,4,99,1,1199
713,2015-02-02 00:00:00.000,35,65,1,2999
714,2015-06-09 00:00:00.000,6,5,1,1899
715,2015-01-18 00:00:00.000,12,78,1,549
716,2015-05-13 00:00:00.000,22,42,1,32.9
716,2015-05-13 00:00:00.000,22,63,1,3699
717,2015-04-15 00:00:00.000,5,10,1,749
717,2015-04-15 00:00:00.000,5,75,1,6999
718,2015-06-30 00:00:00.000,31,3,1,1299
718,2015-06-30 00:00:00.000,31,44,1,399
719,2015-01-20 00:00:00.000,32,14,1,1099
719,2015-01-20 00:00:00.000,32,67,1,3190
720,2015-08-09 00:00:00.000,25,112,1,139
721,2015-03-04 00:00:00.000,5,58,1,329
722,2015-07-31 00:00:00.000,8,90,1,11499
723,2015-05-01 00:00:00.000,12,99,1,1199
724,2015-08-02 00:00:00.000,4,93,1,899
725,2015-10-31 00:00:00.000,32,48,1,449
726,2015-07-31 00:00:00.000,29,86,1,499
727,2015-06-27 00:00:00.000,10,27,1,429
727,2015-06-27 00:00:00.000,10,63,1,3699
728,2015-08-21 00:00:00.000,35,47,1,129
728,2015-08-21 00:00:00.000,35,88,1,7999
729,2015-10-15 00:00:00.000,7,50,1,349
730,2015-11-23 00:00:00.000,11,64,1,999
730,2015-11-23 00:00:00.000,11,69,1,2200
731,2015-09-10 00:00:00.000,16,16,1,999
732,2015-04-06 00:00:00.000,5,8,1,649
733,2015-08-10 00:00:00.000,18,67,1,3190
734,2015-06-12 00:00:00.000,16,113,1,49.9
735,2015-09-21 00:00:00.000,21,29,1,299
735,2015-09-21 00:00:00.000,21,30,1,699
736,2015-06-12 00:00:00.000,14,52,1,1999
736,2015-06-12 00:00:00.000,14,88,1,7999
737,2015-04-06 00:00:00.000,25,10,1,749
737,2015-04-06 00:00:00.000,25,70,1,3399
738,2015-02-08 00:00:00.000,26,37,1,74.9
